,, - MARKET VALUE, - DIVIDEND YIELD, - PER, - PRICE INDEX, - 12M FWD DIVIDEND YIELD (%), - 12 MONTH FORWARD EARN. YIELD, - CURRENT EV / 12M FWD EBIT, - CURRENT EV / 12M FWD EBITDA, - CURRENT EV / 12M FWD SALES,#ERROR, - 12M FWD NET DEBT / EBITDA, - 12M FWD NET DEBT / EV, - 12M FWD PE vs MARKET, - 12M FWD PE vs SECTOR, - 12M FWD PRICE/BOOK, - ADJUSTMENTFACTOR, - ADJUST COEFFICIENT, - DIV PAY DATE, - EX-DIVID DATE, - DIV.PER SHR., - DIV RATE UNADJUST, - DIVIDEND TAX IND, - DIVIDEND TYPE, - DIV RATE UNADJUST, - EARNINGS PER SHR,#ERROR, - HISTORICAL VOLATILITY 5 YEARS, - MARKET VAL BY CO.,#ERROR, - ASK PRICE, - BID PRICE, - PRICE HIGH, - PRICE LOW,#ERROR, - OPENING PRICE, - RETURN IND AS PAID, - TOT RETURN IND, - TURNOVER BY VALUE, - TURNOVER BY VOLUME, - UNADJ. PRICE OPEN, - UNADJUSTED PRICE, - UNADJ. ASK PRICE, - UNADJ. BID PRICE, - UNADJ. PRICE HIGH, - UNADJ. PRICE LOW, - UNADJ. VOLUME, - VOL WGHTD AV PRICE, - BK VAL PS 12M FWD, - EV 12M FWD, - NET INCOME 12M FWD, - PRETAX PRF 12M FWD, - ROE 12M FWD, - SALES 12M FWD, -  - TURNOVER BY VOLUME,#ERROR,#ERROR, - PRICE/EBG2 RATIO, - PRICE/EBG1 RATIO, - P/CSH FLOW RATIO, - PRICE TO BOOK VAL, - , -  (#S), -  (#T), - NUMBER OF SHARES, -  - MARKET VALUE, - PRICE INDEX, - FREE FLOAT NOSH,#ERROR, - TOTAL INTANGIBLE OT ASSETS-NET, - TOTAL INVENTORIES, - CURRENT ASSETS - TOTAL, - TOTAL INVENTORIES, - CASH & SHORT TERM INVESTMENTS, CORP - RECEIVABLES(NET),#ERROR, CORP - SHORT TERM DEBT & CURRENT PORT, CORP - CURRENT LIABILITIES-TOTAL, CORP - WORKING CAPITAL, CORP - LONG TERM DEBT, CORP - TOTAL DEBT, CORP - DEFERRED TAXES,#ERROR, CORP - COMMON STOCK, CORP - PREFERRED STOCK, CORP - TOTAL CAPITAL, CORP - FUNDS FROM OPERATIONS, CORP - NET CASH FLOW-OPERATING ACTIVS, CORP - AMORTIZATION-INTANGIBLE ASSETS,#ERROR, CORP - COMMON DIVIDENDS (CASH), CORP - CASH DIVIDENDS PAID - TOTAL, CORP - NET PROCEEDS FROM SALE/ISSUE C, CORP - NET CASH FLOW - FINANCING, CORP - INCREASE/DECREASE IN CASH/SHOR, CORP - NET SALES OR REVENUES,#ERROR," CORP - SELLING, GENERAL & ADMINISTRAT", CORP - DEPRECIATION/DEPLETION/AMORT, CORP - AMORTIZATION OF INTANGIBLES, CORP - AMORTIZATION OF DEFERRED CHARG, CORP - OPERATING INCOME, CORP - INTEREST EXPENSE ON DEBT,#ERROR, CORP - RESEARCH & DEVELOPMENT, CORP - SALARIES & BENEFITS EXPENSES, CORP - EXTRAORDINARY CREDIT - PRETAX, CORP - EXTRAORDINARY CHARGE - PRETAX, CORP - PRETAX INCOME, CORP - INCOME TAXES,#ERROR, CORP - NET INC BEFORE EXTRA/PFD DIVS, CORP - PREFERRED DIVIDEND REQUIREMENT, CORP - DIVIDENDS PROVIDED/PAID-COMMON, CORP - EARNINGS BEF INTEREST & TAXES, CORP - EBIT & DEPRECIATION, CORP - NET INCOME - BASIC,#ERROR, CORP - EMPLOYEES, CORP - FY1 EPS MEAN EST, CORP - FY2 EPS MEAN EST
1608 ,59.48,35676.43,3.6,10.4,488.7,6.437,10.408,9.128,5.568,1.234,,NA,NA,0.78,1,1.243,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3229,35676.43,,83.11,82.82,83.71,82.52,,82.67,602.63,602.63,20127,242.7,55.4,55.5,55.7,55.5,56.1,55.3,362.1,82.94,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.54,1.45,1,82.82,82.82,642819,1000000,8535.87,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1609 ,58.84,35290.73,3.64,10.3,483.4,6.437,10.408,9.03,5.509,1.221,,NA,NA,0.78,1,1.23,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3229,35290.73,,82.07,81.92,83.41,81.77,,83.41,596.11,596.11,37478,456.5,55.9,54.9,55,54.9,55.9,54.8,681.2,82.1,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.47,1.43,1,81.92,81.92,642819,1000000,8535.59,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1610 ,60.23,36126.4,3.56,10.5,494.9,6.437,10.408,9.241,5.637,1.25,,NA,NA,0.78,1,1.259,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3229,36126.4,,83.86,83.56,84.01,82.37,,82.37,610.23,610.23,49708,595.1,55.2,56.2,56.2,56,56.3,55.2,888,83.57,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.62,1.47,1,83.86,83.86,642819,1000000,8597.16,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1611 ,59.91,35933.55,3.58,10.5,492.2,6.437,10.408,9.192,5.608,1.243,,NA,NA,0.78,1,1.252,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.323,35933.55,,83.56,83.41,84.46,82.82,,84.46,606.97,606.97,33363,399.9,56.6,55.9,56,55.9,56.6,55.5,596.7,83.43,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.59,1.46,1,83.41,83.41,642819,1000000,8556.02,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1612 ,58.09,34840.76,3.69,10.2,477.3,6.437,10.408,8.917,5.44,1.206,,NA,NA,0.78,1,1.214,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.323,34840.76,,81.03,80.88,83.56,80.73,,83.41,588.51,588.51,37690,461.2,55.9,54.2,54.3,54.2,56,54.1,688.2,81.73,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.39,1.42,1,80.88,80.88,642819,1000000,8587.36,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1613 ,58.73,35226.46,3.65,10.3,482.5,6.437,10.408,9.014,5.499,1.219,,NA,NA,0.78,1,1.227,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.323,35226.46,,81.77,81.62,82.07,80.88,,81.32,595.03,595.03,16382,200.8,54.5,54.8,54.8,54.7,55,54.2,299.6,81.6,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.46,1.43,1,81.77,81.77,642819,1000000,8597.11,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1614 ,59.16,35483.58,3.62,10.4,486.1,6.437,10.408,9.079,5.539,1.228,,NA,NA,0.78,1,1.236,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3231,35483.58,,82.37,82.22,82.67,81.32,,81.77,599.37,599.37,24118,293.4,54.8,55.2,55.2,55.1,55.4,54.5,437.9,82.19,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.51,1.44,1,82.37,82.37,642819,1000000,8679.9,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1615 ,58.95,35355.02,3.64,10.3,484.3,6.437,10.408,9.047,5.519,1.223,,NA,NA,0.78,1,1.232,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3231,35355.02,,82.07,81.92,82.67,81.77,,82.22,597.2,597.2,25414,308.5,55.1,55,55,54.9,55.4,54.8,460.3,82.4,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.48,1.44,1,82.07,82.07,642819,1000000,8715.48,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1616 ,#N/A,35355.02,3.64,10.3,484.3,6.437,10.408,9.047,5.519,1.223,,NA,NA,0.78,1,1.232,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3231,35355.02,,NA,NA,NA,NA,,NA,597.2,597.2,NA,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.48,1.44,1,NA,82.07,642819,1000000,8715.48,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1617 ,#N/A,35355.02,3.64,10.3,484.3,6.437,10.408,9.047,5.519,1.223,,NA,NA,0.78,1,1.232,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3231,35355.02,,NA,NA,NA,NA,,NA,597.2,597.2,NA,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.48,1.44,1,NA,82.07,642819,1000000,8715.48,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1618 ,58.2,34905.05,3.68,10.2,478.1,6.437,10.408,8.933,5.45,1.208,,NA,NA,0.78,1,1.216,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3231,34905.05,,81.17,81.03,82.67,81.03,,82.07,589.6,589.6,20042,245.1,55,54.3,54.4,54.3,55.4,54.3,365.8,81.76,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.4,1.42,1,81.03,81.03,642819,1000000,8536.22,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1619 ,58.84,35290.73,3.64,10.3,483.4,6.437,10.408,9.03,5.509,1.221,,NA,NA,0.78,1,1.23,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.323,35290.73,,82.07,81.92,82.37,80.28,,80.73,596.11,596.11,28114,346.8,54.1,54.9,55,54.9,55.2,53.8,517.4,81.07,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.47,1.43,1,81.92,81.92,642819,1000000,8576.12,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1620 ,58.63,35162.17,3.66,10.3,481.7,6.437,10.408,8.998,5.489,1.217,,NA,NA,0.78,1,1.225,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.323,35162.17,,81.62,81.32,82.07,81.03,,81.32,593.94,593.94,29839,365.9,54.5,54.7,54.7,54.5,55,54.3,546,81.55,66.63,34609060,3627979,4501395,13.17,29368560,1000,,,NA,NA,6.45,1.43,1,81.62,81.62,642819,1000000,8606.37,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.8,9.02
1621 ,57.77,34647.91,3.71,10.1,474.6,6.47,10.333,8.544,5.573,1.193,,NA,NA,0.74,0.94,1.205,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3229,34647.91,,80.43,80.13,81.77,80.13,,81.77,585.25,585.25,27796,343.8,54.8,53.9,53.9,53.7,54.8,53.7,512.9,80.87,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.35,1.41,1,80.43,80.43,642819,1000000,8494.14,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1622 ,58.09,34840.76,3.69,10.2,477.3,6.47,10.333,8.591,5.604,1.199,,NA,NA,0.74,0.94,1.212,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3229,34840.76,,80.88,80.58,81.03,80.28,,80.58,588.51,588.51,40444,501.7,54,54.2,54.2,54,54.3,53.8,748.6,80.62,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.39,1.42,1,80.88,80.88,642819,1000000,8568.08,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1623 ,58.31,34969.32,3.68,10.2,479,6.47,10.333,8.622,5.624,1.203,,NA,NA,0.74,0.94,1.217,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3227,34969.32,,81.32,81.17,81.92,80.88,,81.32,590.68,590.68,59484,732,54.5,54.4,54.5,54.4,54.9,54.2,1092.2,81.27,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.41,1.42,1,81.17,81.17,642819,1000000,8625.92,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1624 ,59.08,34133.66,3.77,10,467.6,6.47,10.333,8.419,5.492,1.175,,NA,NA,0.74,0.94,1.188,1.4922,NA,NA,NA,2.98,NA,NA,NA,2,7.96,,0.3226,34133.66,,79.38,79.23,79.53,77.89,,78.19,598.28,598.28,35438,450,52.4,53.1,53.2,53.1,53.3,52.2,671.5,78.75,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.26,1.39,1,79.23,79.23,642819,1000000,8684.85,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1625 ,59.08,34133.66,3.77,10,467.6,6.47,10.333,8.419,5.492,1.175,,NA,NA,0.74,0.94,1.188,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3224,34133.66,,79.38,79.23,79.68,78.49,,78.64,598.28,598.28,18717,237.2,52.7,53.1,53.2,53.1,53.4,52.6,353.9,78.92,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.26,1.39,1,79.23,79.23,642819,1000000,8716.25,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1626 ,59.08,34133.66,3.77,10,467.6,6.47,10.333,8.419,5.492,1.175,,NA,NA,0.74,0.94,1.188,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3218,34133.66,,79.53,79.23,79.68,78.94,,79.23,598.28,598.28,13339,168.2,53.1,53.1,53.3,53.1,53.4,52.9,250.9,79.33,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.26,1.39,1,79.23,79.23,642819,1000000,8676.68,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1627 ,58.19,33619.41,3.82,9.8,460.5,6.47,10.333,8.295,5.41,1.158,,NA,NA,0.74,0.94,1.17,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3208,33619.41,,78.04,77.89,79.53,77.59,,79.23,589.27,589.27,25815,329.9,53.1,52.3,52.3,52.2,53.3,52,492.3,78.25,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.16,1.37,1,78.04,78.04,642819,1000000,8476.99,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1628 ,58.19,33619.41,3.82,9.8,460.5,6.47,10.333,8.295,5.41,1.158,,NA,NA,0.74,0.94,1.17,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3199,33619.41,,78.34,78.04,78.94,77.74,,78.19,589.27,589.27,13443,171.7,52.4,52.3,52.5,52.3,52.9,52.1,256.2,78.29,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.16,1.37,1,78.04,78.04,642819,1000000,8458.87,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1629 ,57.97,33490.85,3.84,9.8,458.8,6.47,10.333,8.263,5.39,1.153,,NA,NA,0.74,0.94,1.165,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3191,33490.85,,78.04,77.74,78.49,77.29,,77.59,587.02,587.02,15174,194.8,52,52.1,52.3,52.1,52.6,51.8,290.6,77.92,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.14,1.36,1,77.74,77.74,642819,1000000,8505.51,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1630 ,59.53,34390.79,3.74,10,471.1,6.47,10.333,8.482,5.532,1.184,,NA,NA,0.74,0.94,1.197,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3185,34390.79,,80.13,79.83,81.32,78.64,,78.64,602.79,602.79,35563,444.1,52.7,53.5,53.7,53.5,54.5,52.7,662.6,80.09,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.31,1.4,1,79.83,79.83,642819,1000000,8586.56,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1631 ,59.42,34326.5,3.75,10,470.2,6.47,10.333,8.466,5.522,1.182,,NA,NA,0.74,0.94,1.194,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.318,34326.5,,79.68,79.53,79.68,78.34,,79.53,601.66,601.66,50002,631.1,53.3,53.4,53.4,53.3,53.4,52.5,941.8,79.23,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.29,1.4,1,79.68,79.68,642819,1000000,8666.58,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1632 ,58.75,33940.82,3.79,9.9,464.9,6.47,10.333,8.373,5.461,1.169,,NA,NA,0.74,0.94,1.181,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3175,33940.82,,79.09,78.79,79.83,78.64,,79.68,594.9,594.9,19524,247.4,53.4,52.8,53,52.8,53.5,52.7,369.1,78.94,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.22,1.38,1,78.79,78.79,642819,1000000,8738.24,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1633 ,59.2,34197.94,3.76,10,468.5,6.47,10.333,8.435,5.502,1.177,,NA,NA,0.74,0.94,1.19,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3167,34197.94,,79.38,79.23,79.83,78.64,,78.79,599.41,599.41,15915,201.1,52.8,53.2,53.2,53.1,53.5,52.7,300,79.15,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.27,1.39,1,79.38,79.38,642819,1000000,8760.58,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1634 ,59.64,34455.08,3.73,10.1,472,6.47,10.333,8.497,5.542,1.186,,NA,NA,0.74,0.94,1.199,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3159,34455.08,,79.98,79.83,80.58,78.79,,79.38,603.92,603.92,15148,190,53.2,53.6,53.6,53.5,54,52.8,283.5,79.74,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.32,1.4,1,79.98,79.98,642819,1000000,8716.07,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1635 ,58.53,33812.26,3.8,9.9,463.2,6.47,10.333,8.341,5.441,1.164,,NA,NA,0.74,0.94,1.176,1.4922,NA,NA,NA,2.98,NA,NA,NA,NA,7.96,,0.3152,33812.26,,78.64,78.34,79.83,78.34,,79.09,592.65,592.65,17652,223.9,53,52.6,52.7,52.5,53.5,52.5,334.1,78.84,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.2,1.37,1,78.49,78.49,642819,1000000,8575.75,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
1636 ,59.2,34197.94,3.76,10,468.5,6.47,10.333,8.435,5.502,1.177,,NA,NA,0.74,0.94,1.19,1.4922,NA,2016/7/7,2016/6/21,2.98,2,   G, YR ,NA,7.96,,0.3145,34197.94,,79.38,79.23,79.68,78.94,,78.94,599.41,599.41,10181,128.5,52.9,53.2,53.2,53.1,53.4,52.9,191.8,79.21,66.72,34609060,3661375,4533500,13.25,29537380,1000,,,NA,NA,6.27,1.39,1,79.38,79.38,642819,1000000,8640.91,69,,2287356,5062815,32364786,5062815,16954195,9950869,,13816773,24998045,7366741,3600000,17416773,-985074,,5163056,0,28401295,6134181,7698363,78845,,1285637,1285637,299197,1761168,1905578,29616351,,3173902,1989072,49282,2581,4034374,197795,,373677,5427958,285074,507977,4975284,969584,,3954115,0,1500626,5173079,7162151,3954115,,NA,7.99,8.94
