,, - MARKET VALUE, - DIVIDEND YIELD, - PER, - PRICE INDEX, - 12M FWD DIVIDEND YIELD (%), - 12 MONTH FORWARD EARN. YIELD, - CURRENT EV / 12M FWD EBIT, - CURRENT EV / 12M FWD EBITDA, - CURRENT EV / 12M FWD SALES, - 12M FWD FREE CASH FLOW YLD (%), - 12M FWD NET DEBT / EBITDA, - 12M FWD NET DEBT / EV, - 12M FWD PE vs MARKET, - 12M FWD PE vs SECTOR, - 12M FWD PRICE/BOOK, - ADJUSTMENTFACTOR, - ADJUST COEFFICIENT, - DIV PAY DATE, - EX-DIVID DATE, - DIV.PER SHR., - DIV RATE UNADJUST, - DIVIDEND TAX IND, - DIVIDEND TYPE, - DIV RATE UNADJUST, - EARNINGS PER SHR,#ERROR, - HISTORICAL VOLATILITY 5 YEARS, - MARKET VAL BY CO.,#ERROR, - ASK PRICE, - BID PRICE, - PRICE HIGH, - PRICE LOW,#ERROR, - OPENING PRICE, - RETURN IND AS PAID, - TOT RETURN IND, - TURNOVER BY VALUE, - TURNOVER BY VOLUME, - UNADJ. PRICE OPEN, - UNADJUSTED PRICE, - UNADJ. ASK PRICE, - UNADJ. BID PRICE, - UNADJ. PRICE HIGH, - UNADJ. PRICE LOW, - UNADJ. VOLUME, - VOL WGHTD AV PRICE, - BK VAL PS 12M FWD, - EV 12M FWD, - NET INCOME 12M FWD, - PRETAX PRF 12M FWD, - ROE 12M FWD, - SALES 12M FWD, -  - TURNOVER BY VOLUME,#ERROR,#ERROR, - PRICE/EBG2 RATIO, - PRICE/EBG1 RATIO, - P/CSH FLOW RATIO, - PRICE TO BOOK VAL, - , -  (#S), -  (#T), - NUMBER OF SHARES, -  - MARKET VALUE, - PRICE INDEX, - FREE FLOAT NOSH,#ERROR, - TOTAL INTANGIBLE OT ASSETS-NET, - TOTAL INVENTORIES, - CURRENT ASSETS - TOTAL, - TOTAL INVENTORIES, - CASH & SHORT TERM INVESTMENTS, CORP - RECEIVABLES(NET),#ERROR, CORP - SHORT TERM DEBT & CURRENT PORT, CORP - CURRENT LIABILITIES-TOTAL, CORP - WORKING CAPITAL, CORP - LONG TERM DEBT, CORP - TOTAL DEBT, CORP - DEFERRED TAXES,#ERROR, CORP - COMMON STOCK, CORP - PREFERRED STOCK, CORP - TOTAL CAPITAL, CORP - FUNDS FROM OPERATIONS, CORP - NET CASH FLOW-OPERATING ACTIVS, CORP - AMORTIZATION-INTANGIBLE ASSETS,#ERROR, CORP - COMMON DIVIDENDS (CASH), CORP - CASH DIVIDENDS PAID - TOTAL, CORP - NET PROCEEDS FROM SALE/ISSUE C, CORP - NET CASH FLOW - FINANCING, CORP - INCREASE/DECREASE IN CASH/SHOR, CORP - NET SALES OR REVENUES,#ERROR," CORP - SELLING, GENERAL & ADMINISTRAT", CORP - DEPRECIATION/DEPLETION/AMORT, CORP - AMORTIZATION OF INTANGIBLES, CORP - AMORTIZATION OF DEFERRED CHARG, CORP - OPERATING INCOME, CORP - INTEREST EXPENSE ON DEBT,#ERROR, CORP - RESEARCH & DEVELOPMENT, CORP - SALARIES & BENEFITS EXPENSES, CORP - EXTRAORDINARY CREDIT - PRETAX, CORP - EXTRAORDINARY CHARGE - PRETAX, CORP - PRETAX INCOME, CORP - INCOME TAXES,#ERROR, CORP - NET INC BEFORE EXTRA/PFD DIVS, CORP - PREFERRED DIVIDEND REQUIREMENT, CORP - DIVIDENDS PROVIDED/PAID-COMMON, CORP - EARNINGS BEF INTEREST & TAXES, CORP - EBIT & DEPRECIATION, CORP - NET INCOME - BASIC,#ERROR, CORP - EMPLOYEES, CORP - FY1 EPS MEAN EST, CORP - FY2 EPS MEAN EST
972 ,6.67,86233.13,0,NA,23.1,1.228,1.228,27.616,3.035,0.506,NA,1.233,0.513,5.58,6.06,0.526,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3742,86233.13,,8.96,8.95,9.07,8.92,,8.96,27.28,27.28,264037.9,29410.4,8.96,8.96,8.96,8.95,9.07,8.92,29410.4,8.98,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,99.6,74.7,1.23,0.52,1,8.96,8.96,9624243,1000000,8408.53,83,,15713137,37597994,169604057,37597994,83161219,43775028,,66220198,180962424,-11358367,118487971,184708169,-13957320,,96242451,0,296833840,68158222,49642444,874233,,0,0,10280650,-26785436,-343403,416363005,,25691546,63627377,874233,0,8292521,5024118,,8530461,34740422,NA,5726676,5236028,982930,,4180376,0,1443637,10018860,73646237,4180376,,NA,0.3,0.11
973 ,6.79,87773,0,NA,23.6,1.228,1.228,27.827,3.059,0.51,NA,1.233,0.513,5.58,6.06,0.536,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3739,87773,,9.13,9.12,9.15,9.01,,9.05,27.77,27.77,559528.9,61478.5,9.05,9.12,9.13,9.12,9.15,9.01,61478.5,9.1,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,101.3,76,1.25,0.53,1,9.12,9.12,9624243,1000000,8456.46,83,,15713137,37597994,169604057,37597994,83161219,43775028,,66220198,180962424,-11358367,118487971,184708169,-13957320,,96242451,0,296833840,68158222,49642444,874233,,0,0,10280650,-26785436,-343403,416363005,,25691546,63627377,874233,0,8292521,5024118,,8530461,34740422,NA,5726676,5236028,982930,,4180376,0,1443637,10018860,73646237,4180376,,NA,0.3,0.11
974 ,6.79,87773,0,NA,23.6,1.228,1.228,27.827,3.059,0.51,NA,1.233,0.513,5.58,6.06,0.536,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3737,87773,,9.13,9.12,9.17,9.1,,9.16,27.77,27.77,226906.9,24859.5,9.16,9.12,9.13,9.12,9.17,9.1,24859.5,9.13,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,101.3,76,1.25,0.53,1,9.12,9.12,9624243,1000000,8450.49,83,,15713137,37597994,169604057,37597994,83161219,43775028,,66220198,180962424,-11358367,118487971,184708169,-13957320,,96242451,0,296833840,68158222,49642444,874233,,0,0,10280650,-26785436,-343403,416363005,,25691546,63627377,874233,0,8292521,5024118,,8530461,34740422,NA,5726676,5236028,982930,,4180376,0,1443637,10018860,73646237,4180376,,NA,0.3,0.11
975 ,6.91,89409.19,0,NA,24,1.228,1.228,28.05,3.083,0.514,NA,1.233,0.513,5.58,6.06,0.546,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3735,89409.19,,9.3,9.29,9.38,9.16,,9.17,28.28,28.28,726826.9,78141.6,9.17,9.29,9.3,9.29,9.38,9.16,78141.6,9.3,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,103.2,77.4,1.27,0.54,1,9.29,9.29,9624243,1000000,8467.76,83,,15713137,37597994,169604057,37597994,83161219,43775028,,66220198,180962424,-11358367,118487971,184708169,-13957320,,96242451,0,296833840,68158222,49642444,874233,,0,0,10280650,-26785436,-343403,416363005,,25691546,63627377,874233,0,8292521,5024118,,8530461,34740422,NA,5726676,5236028,982930,,4180376,0,1443637,10018860,73646237,4180376,,NA,0.3,0.11
976 ,6.93,89697.88,0,NA,24.1,1.228,1.228,28.09,3.088,0.515,NA,1.233,0.513,5.58,6.06,0.547,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3733,89697.88,,9.33,9.32,9.36,9.23,,9.35,28.38,28.38,393356.9,42213.9,9.35,9.32,9.33,9.32,9.36,9.23,42213.9,9.32,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,103.6,77.7,1.28,0.55,1,9.32,9.32,9624243,1000000,8485.89,83,,15713137,37597994,169604057,37597994,83161219,43775028,,66220198,180962424,-11358367,118487971,184708169,-13957320,,96242451,0,296833840,68158222,49642444,874233,,0,0,10280650,-26785436,-343403,416363005,,25691546,63627377,874233,0,8292521,5024118,,8530461,34740422,NA,5726676,5236028,982930,,4180376,0,1443637,10018860,73646237,4180376,,NA,0.3,0.11
977 ,6.93,89697.88,0,NA,24.1,1.228,1.228,28.09,3.088,0.515,NA,1.233,0.513,5.58,6.06,0.547,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3732,89697.88,,9.33,9.32,9.39,9.3,,9.35,28.38,28.38,384908.9,41172.9,9.35,9.32,9.33,9.32,9.39,9.3,41172.9,9.35,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,103.6,77.7,1.28,0.55,1,9.32,9.32,9624243,1000000,8535.04,83,,15713137,37597994,169604057,37597994,83161219,43775028,,66220198,180962424,-11358367,118487971,184708169,-13957320,,96242451,0,296833840,68158222,49642444,874233,,0,0,10280650,-26785436,-343403,416363005,,25691546,63627377,874233,0,8292521,5024118,,8530461,34740422,NA,5726676,5236028,982930,,4180376,0,1443637,10018860,73646237,4180376,,NA,0.3,0.11
978 ,6.98,90275.38,0,NA,24.2,1.228,1.228,28.169,3.096,0.516,NA,1.233,0.513,5.58,6.06,0.551,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3731,90275.38,,9.39,9.38,9.41,9.34,,9.35,28.56,28.56,394207.9,42024,9.35,9.38,9.39,9.38,9.41,9.34,42024,9.38,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,104.2,78.2,1.29,0.55,1,9.38,9.38,9624243,1000000,8623.43,83,,15713137,37597994,169604057,37597994,83161219,43775028,,66220198,180962424,-11358367,118487971,184708169,-13957320,,96242451,0,296833840,68158222,49642444,874233,,0,0,10280650,-26785436,-343403,416363005,,25691546,63627377,874233,0,8292521,5024118,,8530461,34740422,NA,5726676,5236028,982930,,4180376,0,1443637,10018860,73646237,4180376,,NA,0.3,0.11
979 ,7.08,91622.75,0,NA,24.6,1.228,1.228,28.353,3.117,0.52,NA,1.233,0.513,5.58,6.06,0.559,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3728,91622.75,,9.53,9.52,9.68,9.4,,9.44,28.98,28.98,721671.9,75959.2,9.44,9.52,9.53,9.52,9.68,9.4,75959.2,9.5,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,105.8,79.3,1.31,0.56,1,9.52,9.52,9624243,1000000,8611.51,83,,15713137,37597994,169604057,37597994,83161219,43775028,,66220198,180962424,-11358367,118487971,184708169,-13957320,,96242451,0,296833840,68158222,49642444,874233,,0,0,10280650,-26785436,-343403,416363005,,25691546,63627377,874233,0,8292521,5024118,,8530461,34740422,NA,5726676,5236028,982930,,4180376,0,1443637,10018860,73646237,4180376,,NA,0.3,0.11
980 ,#N/A,91622.75,0,NA,24.6,1.228,1.228,23.068,2.536,0.423,NA,1.233,0.513,5.58,6.06,0.559,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3721,91622.75,,NA,NA,NA,NA,,NA,28.98,28.98,NA,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,105.8,79.3,1.2,0.51,1,NA,9.52,9624243,1000000,8611.51,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
981 ,7.05,91141.56,0,NA,24.5,1.228,1.228,23.002,2.528,0.422,NA,1.233,0.513,5.58,6.06,0.556,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3713,91141.56,,9.48,9.47,9.69,9.45,,9.58,28.83,28.83,601559.9,62925.9,9.58,9.47,9.48,9.47,9.69,9.45,62925.9,9.56,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,105.2,78.9,1.19,0.5,1,9.47,9.47,9624243,1000000,8612.54,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
982 ,7.11,92007.75,0,NA,24.7,1.228,1.228,23.121,2.541,0.424,NA,1.233,0.513,5.58,6.06,0.561,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3706,92007.75,,9.57,9.56,9.58,9.39,,9.47,29.11,29.11,430691.9,45346.4,9.47,9.56,9.57,9.56,9.58,9.39,45346.4,9.5,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,106.2,79.7,1.2,0.51,1,9.56,9.56,9624243,1000000,8546.54,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
983 ,6.97,90179.13,0,NA,24.2,1.228,1.228,22.871,2.514,0.419,NA,1.233,0.513,5.58,6.06,0.55,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3695,90179.13,,9.38,9.37,9.66,9.35,,9.65,28.53,28.53,512143.9,54013.4,9.65,9.37,9.38,9.37,9.66,9.35,54013.4,9.48,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,104.1,78.1,1.18,0.5,1,9.37,9.37,9624243,1000000,8500.01,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
984 ,7.02,90852.81,0,NA,24.4,1.228,1.228,22.963,2.524,0.421,NA,1.233,0.513,5.58,6.06,0.554,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3686,90852.81,,9.45,9.44,9.54,9.4,,9.4,28.74,28.74,348344.9,36704.5,9.4,9.44,9.45,9.44,9.54,9.4,36704.5,9.49,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,104.9,78.7,1.19,0.5,1,9.44,9.44,9624243,1000000,8512.3,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
985 ,7.01,90660.31,0,NA,24.3,1.228,1.228,22.937,2.521,0.42,NA,1.233,0.513,5.58,6.06,0.553,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3677,90660.31,,9.43,9.42,9.53,9.41,,9.5,28.68,28.68,280372.9,29608.4,9.5,9.42,9.43,9.42,9.53,9.41,29608.4,9.47,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,104.7,78.5,1.19,0.5,1,9.42,9.42,9624243,1000000,8556.01,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
986 ,7.11,91911.44,0,NA,24.7,1.228,1.228,23.108,2.54,0.424,NA,1.233,0.513,5.58,6.06,0.561,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3676,91911.44,,9.55,9.54,9.68,9.39,,9.41,29.08,29.08,796120.9,83249.9,9.41,9.55,9.55,9.54,9.68,9.39,83249.9,9.56,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,106.1,79.6,1.2,0.51,1,9.55,9.55,9624243,1000000,8514.68,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
987 ,7.13,92200.19,0,NA,24.7,1.228,1.228,23.147,2.544,0.424,NA,1.233,0.513,5.58,6.06,0.563,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3675,92200.19,,9.59,9.58,9.7,9.56,,9.6,29.17,29.17,567729.9,59016.7,9.6,9.58,9.59,9.58,9.7,9.56,59016.7,9.62,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,106.4,79.8,1.21,0.51,1,9.58,9.58,9624243,1000000,8529.35,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
988 ,7.11,91911.44,0,NA,24.7,1.228,1.228,23.108,2.54,0.424,NA,1.233,0.513,5.58,6.06,0.561,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3676,91911.44,,9.56,9.55,9.71,9.55,,9.67,29.08,29.08,514383.9,53520.2,9.67,9.55,9.56,9.55,9.71,9.55,53520.2,9.61,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,106.1,79.6,1.2,0.51,1,9.55,9.55,9624243,1000000,8566.2,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
989 ,6.97,90179.13,0,NA,24.2,1.228,1.228,22.871,2.514,0.419,NA,1.233,0.513,5.58,6.06,0.55,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3676,90179.13,,9.37,9.36,9.47,9.32,,9.47,28.53,28.53,534717.9,57028.9,9.47,9.37,9.37,9.36,9.47,9.32,57028.9,9.38,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,104.1,78.1,1.18,0.5,1,9.37,9.37,9624243,1000000,8548.14,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
990 ,6.97,90179.13,0,NA,24.2,1.228,1.228,22.871,2.514,0.419,NA,1.233,0.513,5.58,6.06,0.55,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3676,90179.13,,9.38,9.37,9.46,9.37,,9.42,28.53,28.53,345858.9,36735.5,9.42,9.37,9.38,9.37,9.46,9.37,36735.5,9.42,17.03,159980800,321429.9,787689.9,1.3,398678500,1000,,,104.1,78.1,1.18,0.5,1,9.37,9.37,9624243,1000000,8602.55,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.3,0.11
991 ,6.96,90082.88,0,NA,24.2,1.103,1.832,23.725,2.505,0.414,NA,1.201,0.507,3.72,4.02,0.548,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3676,90082.88,,9.36,9.35,9.48,9.34,,9.47,28.5,28.5,363915.9,38744.1,9.47,9.36,9.36,9.35,9.48,9.34,38744.1,9.39,17.1,157962800,879149.2,1337456,1.59,403916000,1000,,,104,78,1.18,0.5,1,9.36,9.36,9624243,1000000,8612.11,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.31,0.13
992 ,6.97,90179.13,0,NA,24.2,1.103,1.832,23.739,2.506,0.414,NA,1.201,0.507,3.72,4.02,0.548,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3677,90179.13,,9.38,9.37,9.41,9.33,,9.36,28.53,28.53,211487.9,22583.5,9.36,9.37,9.38,9.37,9.41,9.33,22583.5,9.36,17.1,157962800,879149.2,1337456,1.59,403916000,1000,,,104.1,78.1,1.18,0.5,1,9.37,9.37,9624243,1000000,8596,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.31,0.13
993 ,6.99,90467.81,0,NA,24.3,1.103,1.832,23.78,2.511,0.415,NA,1.201,0.507,3.72,4.02,0.55,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3676,90467.81,,9.4,9.39,9.44,9.36,,9.42,28.62,28.62,219367.9,23330.5,9.42,9.4,9.4,9.39,9.44,9.36,23330.5,9.4,17.1,157962800,879149.2,1337456,1.59,403916000,1000,,,104.4,78.3,1.18,0.5,1,9.4,9.4,9624243,1000000,8621.56,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.31,0.13
994 ,6.89,89120.44,0,NA,23.9,1.103,1.832,23.589,2.49,0.411,NA,1.201,0.507,3.72,4.02,0.542,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3676,89120.44,,9.27,9.26,9.44,9.26,,9.41,28.19,28.19,404712.9,43333.6,9.41,9.26,9.27,9.26,9.44,9.26,43333.6,9.34,17.1,157962800,879149.2,1337456,1.59,403916000,1000,,,102.9,77.2,1.17,0.49,1,9.26,9.26,9624243,1000000,8599.9,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.31,0.13
995 ,6.78,87676.81,0,NA,23.5,1.103,1.832,23.384,2.469,0.408,NA,1.201,0.507,3.72,4.02,0.533,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3676,87676.81,,9.12,9.11,9.26,9.11,,9.23,27.74,27.74,503059.9,54882.9,9.23,9.11,9.12,9.11,9.26,9.11,54882.9,9.17,17.1,157962800,879149.2,1337456,1.59,403916000,1000,,,101.2,75.9,1.15,0.48,1,9.11,9.11,9624243,1000000,8625.3,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.31,0.13
996 ,6.82,88158,0,NA,23.7,1.103,1.832,23.452,2.476,0.409,NA,1.201,0.507,3.72,4.02,0.536,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3675,88158,,9.16,9.15,9.23,9.11,,9.11,27.89,27.89,292669.9,31927.9,9.11,9.16,9.16,9.15,9.23,9.11,31927.9,9.17,17.1,157962800,879149.2,1337456,1.59,403916000,1000,,,101.8,76.3,1.15,0.49,1,9.16,9.16,9624243,1000000,8595.1,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.31,0.13
997 ,6.85,88639.19,0,NA,23.8,1.103,1.832,23.52,2.483,0.41,NA,1.201,0.507,3.72,4.02,0.539,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3675,88639.19,,9.21,9.2,9.21,9.1,,9.15,28.04,28.04,272281.9,29733.6,9.15,9.21,9.21,9.2,9.21,9.1,29733.6,9.16,17.1,157962800,879149.2,1337456,1.59,403916000,1000,,,102.3,76.7,1.16,0.49,1,9.21,9.21,9624243,1000000,8598.31,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.31,0.13
998 ,6.7,86714.38,0,NA,23.3,1.103,1.832,23.247,2.454,0.405,NA,1.201,0.507,3.72,4.02,0.527,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3675,86714.38,,9.02,9.01,9.14,9.01,,9.11,27.43,27.43,399390.9,44147.9,9.11,9.01,9.02,9.01,9.14,9.01,44147.9,9.05,17.1,157962800,879149.2,1337456,1.59,403916000,1000,,,100.1,75.1,1.14,0.48,1,9.01,9.01,9624243,1000000,8462.57,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.31,0.13
999 ,#N/A,86714.38,0,NA,23.3,1.103,1.832,23.247,2.454,0.405,NA,1.201,0.507,3.72,4.02,0.527,1,NA,NA,NA,0,NA,NA,NA,NA,0,,0.3674,86714.38,,NA,NA,NA,NA,,NA,27.43,27.43,NA,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,17.1,157962800,879149.2,1337456,1.59,403916000,1000,,,100.1,75.1,1.14,0.48,1,NA,9.01,9624243,1000000,8462.57,83,,15166350,36420148,185614534,36420148,85122818,59664012,,56998412,172440461,13174073,85689365,142687777,-12129966,,96242451,0,286059289,76358875,63392732,838259,,1443637,1443637,0,-45041451,5653061,408178750,,26345222,56894950,838259,0,22165423,4256015,,9156656,39384432,78571,2509949,19980459,1915750,,17628468,0,4812123,24025592,80920542,17628468,,67833,0.31,0.13
